student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,Backlogs,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,is_repeater,income_group
215639,Female,CIVIL,No,Postgraduate,Yes,17,6,66,63055,6,18,7,0,6,No,1,0,medium
215642,Male,COMMERCE,Yes,Primary,Yes,19,6,76,55057,5,13,33,3,1,No,1,0,medium
215647,Female,ME,No,Secondary,Yes,19,5,90,43113,6,15,56,1,9,No,1,0,low
215651,Male,BIO,Yes,unknown,Yes,24,5,68,53713,4,11,56,2,5,No,1,0,medium
215653,Male,ARTS,Yes,Secondary,No,22,5,82,81930,6,8,34,2,6,No,1,0,medium
215654,Maleale,ME,No,unknown,No,19,7,69,65118,5,5,44,1,1,No,0,0,medium
215656,Maleale,ECE,No,unknown,No,25,6,63,45001,5,7,20,3,2,No,0,0,low
215657,Maleale,COMMERCE,No,unknown,Yes,18,6,88,80670,5,14,57,4,3,No,0,0,medium
215660,Male,CIVIL,No,unknown,Yes,22,5,82,41192,5,23,8,1,8,Yes,0,0,low
215661,Other,BIO,Yes,Secondary,No,16,5,96,36343,3,12,50,3,4,Yes,0,0,low
215663,Other,COMMERCE,Yes,Postgraduate,Yes,26,5,77,47052,2,23,39,4,3,Yes,0,0,low
215668,Female,unknown,No,unknown,No,24,5,73,39590,2,6,21,4,4,Yes,0,0,low
215670,Maleale,BIO,No,unknown,No,23,7,66,47078,5,7,50,3,3,Yes,0,0,low
215671,Female,ECE,No,Graduate,No,20,7,86,38137,6,16,29,1,6,No,0,0,low
215672,Female,ARTS,Yes,Primary,No,26,6,95,37320,4,22,11,0,2,No,0,0,low
215676,Female,ECE,No,Primary,No,17,6,79,44531,5,6,6,3,9,No,0,0,low
215681,Female,ECE,Yes,unknown,Yes,24,6,71,9766,5,6,16,0,1,Yes,0,0,low
215690,Maleale,ECE,No,Primary,No,26,5,80,80274,4,6,38,4,8,No,1,0,medium
215692,Maleale,ARTS,Yes,Secondary,Yes,25,7,71,41570,4,24,33,3,7,No,0,0,low
215694,Other,ARTS,No,Secondary,No,22,7,64,45856,4,20,2,2,7,No,0,0,low
215698,Female,COMMERCE,No,Primary,Yes,19,6,68,52388,2,20,16,2,1,Yes,0,0,medium
215698,Female,COMMERCE,No,Primary,Yes,19,6,68,52388,2,20,16,2,1,Yes,0,0,medium
215701,Other,COMMERCE,No,Primary,No,21,5,70,42450,6,8,22,0,3,No,1,0,low
215703,Female,unknown,No,Graduate,Yes,17,5,70,25887,2,9,53,2,3,No,0,0,low
215704,Female,ARTS,No,Postgraduate,No,18,7,77,57604,6,11,44,4,7,Yes,0,0,medium
215709,Female,ECE,No,Secondary,No,22,7,47,70722,6,13,52,4,1,Yes,1,0,medium
215716,Other,CIVIL,No,Graduate,Yes,25,6,75,58820,5,5,32,1,3,No,0,0,medium
215718,Maleale,ECE,No,unknown,No,24,7,73,66613,6,19,26,2,9,No,0,0,medium
215721,Male,CIVIL,No,Secondary,No,16,5,63,52480,4,8,26,2,6,Yes,1,0,medium
215725,Other,unknown,Yes,unknown,Yes,17,7,64,963440,2,18,53,0,8,No,1,0,high
215729,Other,BIO,No,unknown,Yes,22,5,67,62758,6,24,10,4,3,No,0,0,medium
215729,Other,BIO,No,unknown,Yes,22,5,67,62758,6,24,10,4,3,No,0,0,medium
215730,Female,ECE,No,unknown,Yes,19,7,72,49705,2,5,21,2,2,No,0,0,low
215740,Male,CIVIL,No,Postgraduate,No,18,7,72,63513,6,24,0,1,7,No,1,0,medium
215746,Maleale,ECE,No,unknown,Yes,20,6,85,67639,2,24,30,2,6,No,0,0,medium
215747,Female,COMMERCE,Yes,unknown,Yes,24,6,78,38197,4,19,53,2,7,No,1,0,low
215755,Other,ARTS,No,Secondary,No,25,6,87,54834,3,10,7,4,3,No,0,0,medium
215758,Maleale,COMMERCE,No,unknown,Yes,26,5,72,70116,4,19,33,2,6,No,1,0,medium
215760,Maleale,ECE,No,Secondary,Yes,20,7,77,71432,3,19,13,0,9,Yes,0,0,medium
215762,Male,ME,No,Primary,No,24,7,89,50763,6,17,12,1,5,No,0,0,medium
215772,Female,ECE,No,Secondary,No,17,7,59,51771,2,19,33,4,6,No,0,0,medium
215773,Other,ARTS,No,Postgraduate,Yes,26,6,52,45306,3,17,4,2,9,Yes,0,0,low
215779,Male,unknown,No,unknown,Yes,22,5,61,60518,5,18,50,0,1,Yes,0,0,medium
215783,Maleale,COMMERCE,Yes,Postgraduate,Yes,22,6,75,62898,2,17,42,4,8,No,0,0,medium
215783,Maleale,COMMERCE,Yes,Postgraduate,Yes,22,6,75,62898,2,17,42,4,8,No,0,0,medium
215786,Maleale,CIVIL,No,Secondary,Yes,20,7,61,45788,2,10,15,2,1,Yes,0,0,low
215788,Female,COMMERCE,Yes,Postgraduate,Yes,18,7,89,35588,2,15,38,3,0,Yes,0,0,low
215790,Other,unknown,Yes,Secondary,Yes,22,6,89,60376,6,11,19,3,2,No,0,0,medium
215793,Maleale,COMMERCE,No,unknown,Yes,26,5,75,54172,3,13,23,0,5,No,0,0,medium
215796,Female,CS,No,Secondary,No,26,5,50,38640,3,13,46,4,5,Yes,1,0,low
215797,Maleale,COMMERCE,No,Secondary,No,18,5,82,66023,6,8,39,1,8,No,1,0,medium
215801,Maleale,BIO,Yes,unknown,Yes,26,7,84,53448,6,20,39,1,5,No,1,0,medium
215805,Female,unknown,No,Secondary,No,22,5,75,84965,4,17,4,1,0,No,0,0,medium
215806,Female,ECE,No,Graduate,No,23,7,60,41772,3,14,8,0,3,Yes,0,0,low
215812,Other,CIVIL,No,Graduate,No,18,7,70,57298,4,11,25,2,9,Yes,0,0,medium
215813,Male,ARTS,No,Primary,Yes,17,5,83,79177,3,15,49,3,8,No,1,0,medium
215819,Female,ME,No,unknown,Yes,19,6,79,62171,2,5,20,3,0,No,0,0,medium
215824,Maleale,ARTS,No,unknown,No,25,7,76,46729,6,15,56,4,0,Yes,0,0,low
215826,Female,ME,No,unknown,No,17,5,73,63502,6,7,15,0,1,No,0,0,medium
215827,Female,ME,No,unknown,Yes,16,7,89,32403,2,8,7,2,3,No,0,0,low
215832,Other,ECE,Yes,Graduate,Yes,23,5,96,51252,6,18,42,1,8,Yes,0,0,medium
215837,Female,unknown,No,unknown,Yes,19,7,84,71387,4,8,53,4,7,No,0,0,medium
215861,Male,ECE,No,unknown,Yes,19,5,97,52008,6,24,41,3,8,No,0,0,medium
215862,Other,unknown,No,Postgraduate,No,16,5,81,44405,3,20,20,3,5,Yes,0,0,low
215863,Other,CIVIL,Yes,Postgraduate,No,24,7,67,93572,6,8,50,4,2,No,1,0,medium
215864,Female,CIVIL,Yes,Graduate,Yes,26,6,88,13788,2,8,9,4,0,No,1,0,low
215865,Other,BIO,No,unknown,No,26,7,64,70157,5,14,46,3,3,No,0,0,medium
215877,Female,unknown,Yes,unknown,Yes,22,6,59,39852,4,14,43,2,9,No,1,0,low
215881,Female,ECE,No,Secondary,No,18,6,70,14415,6,20,47,2,7,Yes,1,0,low
215888,Maleale,unknown,No,Primary,Yes,16,5,71,79676,2,24,9,0,8,No,0,0,medium
215889,Male,ME,Yes,Postgraduate,No,23,6,67,71329,2,9,10,0,7,No,1,0,medium
215890,Female,COMMERCE,No,Graduate,No,18,6,86,35895,4,16,37,2,6,No,1,0,low
215893,Male,unknown,Yes,Graduate,Yes,25,6,67,42314,2,20,34,2,9,No,0,0,low
215894,Male,unknown,Yes,unknown,Yes,19,5,56,60981,3,10,11,0,2,No,0,0,medium
215898,Male,ECE,No,Graduate,No,18,7,90,42300,2,10,35,1,2,No,0,0,low
215903,Maleale,ECE,No,Postgraduate,Yes,18,5,67,74797,4,14,22,0,2,Yes,1,0,medium
215906,Female,unknown,No,unknown,No,19,6,88,68656,6,13,43,2,7,No,0,0,medium
215907,Female,ARTS,No,unknown,No,20,6,89,14382,6,6,12,2,7,Yes,0,0,low
215911,Male,unknown,No,unknown,Yes,20,5,92,64044,6,10,33,1,5,No,1,0,medium
215912,Other,BIO,Yes,Secondary,Yes,23,6,78,37997,2,22,7,3,7,No,0,0,low
215914,Maleale,ARTS,No,unknown,Yes,20,7,53,64006,3,7,40,2,1,Yes,0,0,medium
215916,Male,CIVIL,Yes,Secondary,No,25,7,80,24894,2,15,47,3,7,No,0,0,low
215917,Other,ECE,Yes,Graduate,No,16,7,75,67686,3,16,10,3,3,No,0,0,medium
215921,Male,ECE,No,unknown,Yes,23,7,68,45113,5,11,38,2,0,Yes,0,0,low
215926,Female,ECE,No,unknown,No,20,6,63,66638,2,7,19,1,7,No,0,0,medium
215927,Other,CS,No,unknown,Yes,20,7,71,61885,5,21,38,2,7,No,0,0,medium
215929,Female,BIO,Yes,Secondary,Yes,19,7,74,41670,5,11,12,0,7,No,0,0,low
215933,Female,CS,Yes,unknown,Yes,24,6,64,37293,3,14,0,0,9,No,0,0,low
215938,Female,CIVIL,No,unknown,No,23,7,65,35299,4,13,11,4,2,No,1,0,low
215939,Male,unknown,Yes,unknown,No,26,6,83,37132,6,6,54,0,3,No,0,0,low
215940,Female,ARTS,Yes,unknown,Yes,20,7,96,86642,4,7,48,0,0,Yes,0,0,medium
215944,Male,unknown,No,Secondary,No,26,5,60,37598,5,14,49,0,6,No,1,0,low
215952,Other,unknown,No,Secondary,Yes,16,6,64,69085,6,12,45,4,6,No,1,0,medium
215954,Maleale,CS,No,unknown,No,19,7,52,23015,6,12,47,0,4,No,0,0,low
215956,Male,ARTS,No,Secondary,Yes,23,7,81,68745,2,12,46,3,3,No,0,0,medium
215958,Male,ME,No,Primary,Yes,20,5,71,4111,4,19,20,3,3,Yes,0,0,low
215960,Male,unknown,No,Secondary,Yes,25,5,71,39782,4,22,6,4,1,No,1,0,low
215968,Other,BIO,Yes,unknown,Yes,18,6,69,74183,6,8,2,1,3,No,1,0,medium
215973,Female,BIO,No,Primary,No,26,7,76,55835,2,10,28,2,8,Yes,1,0,medium
215976,Male,COMMERCE,No,unknown,Yes,26,6,85,89495,2,15,39,3,0,No,1,0,medium
215977,Maleale,ECE,No,unknown,Yes,17,7,55,63163,4,13,52,1,9,Yes,0,0,medium
215978,Female,BIO,Yes,unknown,No,23,6,79,77126,3,13,25,1,2,No,1,0,medium
215989,Maleale,BIO,No,unknown,Yes,20,6,69,33492,4,22,37,3,1,No,1,0,low
215990,Female,ME,Yes,unknown,No,17,6,83,83396,2,14,0,3,2,No,0,0,medium
215991,Female,ECE,Yes,unknown,No,23,7,95,29800,5,22,59,4,6,No,0,0,low
215996,Female,COMMERCE,Yes,Postgraduate,Yes,16,7,91,74006,4,15,40,0,2,No,0,0,medium
215998,Female,CS,No,Primary,Yes,18,6,70,27060,6,18,3,0,8,No,1,0,low
216002,Maleale,BIO,No,Secondary,Yes,16,6,62,64744,3,23,59,3,2,No,0,0,medium
216006,Female,ECE,Yes,unknown,Yes,25,7,86,52168,2,13,37,4,1,Yes,0,0,medium
216013,Female,CIVIL,No,Postgraduate,Yes,19,7,79,37459,4,20,29,0,3,No,0,0,low
216019,Other,COMMERCE,No,unknown,Yes,26,6,83,48150,6,18,37,0,3,No,0,0,low
216020,Female,ECE,No,Graduate,Yes,25,7,82,46501,6,24,4,2,2,No,0,0,low
216027,Female,ARTS,No,unknown,Yes,24,6,77,28752,2,15,29,0,0,No,0,0,low
216029,Female,COMMERCE,Yes,Primary,Yes,23,7,64,31360,3,7,2,2,5,No,0,0,low
216034,Female,CS,No,unknown,No,21,6,69,45451,6,19,29,3,7,No,1,0,low
216037,Female,ME,No,Secondary,No,21,5,68,74766,4,11,59,1,3,Yes,0,0,medium
216040,Maleale,ECE,No,Primary,No,18,6,50,52923,5,22,42,2,6,No,0,0,medium
216041,Other,ECE,No,unknown,No,25,6,61,19610,5,11,37,0,5,No,1,0,low
216048,Other,CS,No,Secondary,Yes,17,5,79,53853,4,19,30,2,5,Yes,0,0,medium
216049,Male,ECE,No,unknown,No,23,6,67,74780,6,24,12,2,8,No,1,0,medium
216058,Female,CIVIL,No,Secondary,Yes,25,7,54,85533,2,12,28,4,8,Yes,0,0,medium
216062,Male,unknown,Yes,Secondary,Yes,26,7,71,18806,5,23,1,0,0,Yes,0,0,low
216063,Other,CIVIL,No,Graduate,Yes,24,5,67,83714,2,21,41,0,7,No,0,0,medium
216064,Male,COMMERCE,No,Postgraduate,No,22,7,88,69434,2,14,43,2,9,Yes,0,0,medium
216065,Female,CS,Yes,unknown,Yes,19,6,68,42717,4,14,54,2,1,No,0,0,low
216068,Other,CIVIL,No,unknown,No,22,6,64,33799,5,8,34,1,2,Yes,0,0,low
216072,Other,ME,No,Postgraduate,No,25,5,91,35196,5,13,4,0,8,No,0,0,low
216076,Female,BIO,No,Secondary,Yes,19,7,100,19252,4,7,27,1,3,No,0,0,low
216081,Maleale,COMMERCE,Yes,unknown,Yes,22,5,77,53209,4,22,5,2,2,Yes,0,0,medium
216083,Female,ARTS,No,unknown,Yes,17,7,54,22809,5,14,2,1,5,No,0,0,low
216092,Female,CS,Yes,Primary,No,19,5,61,69565,2,8,7,0,1,Yes,0,0,medium
216093,Female,CS,No,Primary,No,20,5,58,51683,6,19,27,0,3,No,0,0,medium
216102,Maleale,ARTS,No,unknown,Yes,24,7,73,62490,2,13,14,3,9,No,0,0,medium
216105,Female,ECE,No,Secondary,Yes,23,6,78,45319,4,9,25,2,3,No,1,0,low
216107,Female,ECE,No,unknown,Yes,16,5,68,55455,3,19,11,4,8,No,0,0,medium
216115,Other,unknown,No,unknown,Yes,20,6,82,39444,6,16,40,1,5,No,1,0,low
216120,Other,ARTS,No,unknown,No,16,7,94,44815,2,21,46,4,4,Yes,0,0,low
216123,Female,CS,No,Postgraduate,Yes,17,5,86,29969,5,15,28,0,2,No,0,0,low
216124,Other,COMMERCE,No,unknown,No,17,6,85,85985,3,9,42,1,6,Yes,0,0,medium
216125,Male,CS,No,Graduate,No,24,7,75,54158,6,8,58,1,2,No,0,0,medium
216127,Male,CS,No,Primary,Yes,24,7,50,381260,4,20,31,3,9,No,0,0,high
216133,Other,BIO,No,unknown,Yes,17,7,56,37876,3,6,28,3,8,No,1,0,low
216136,Maleale,CIVIL,No,unknown,Yes,19,7,100,40467,5,11,28,0,9,No,0,0,low
216136,Maleale,CIVIL,No,unknown,Yes,19,7,100,40467,5,11,28,0,9,No,0,0,low
216138,Other,BIO,No,Primary,No,21,5,80,43004,4,14,5,2,9,No,0,0,low
216139,Male,COMMERCE,No,Secondary,Yes,21,7,79,39553,3,8,21,0,4,Yes,0,0,low
216147,Maleale,CS,No,unknown,No,25,7,81,57029,6,17,54,4,8,No,0,0,medium
216148,Female,ARTS,No,Secondary,Yes,17,6,74,40750,5,11,23,0,4,Yes,1,0,low
216149,Female,unknown,Yes,unknown,No,21,5,100,66976,2,9,18,4,0,Yes,0,0,medium
216150,Female,CS,Yes,Graduate,No,21,6,78,68474,3,9,25,3,1,No,1,0,medium
216154,Female,ECE,No,unknown,Yes,19,6,88,48640,2,17,11,4,3,No,0,0,low
216160,Female,ECE,No,Secondary,Yes,25,7,58,80521,6,19,28,0,8,Yes,0,0,medium
216163,Female,BIO,Yes,unknown,Yes,23,5,84,24812,4,17,42,0,0,No,1,0,low
216164,Other,CS,Yes,unknown,Yes,23,5,76,39387,5,7,37,0,9,Yes,0,0,low
216165,Female,COMMERCE,No,unknown,Yes,16,6,72,65017,5,14,28,2,8,No,0,0,medium
216168,Female,ARTS,Yes,unknown,No,24,7,64,65492,4,10,51,1,4,No,0,0,medium
216171,Male,unknown,Yes,unknown,Yes,22,5,78,74902,4,16,8,4,4,No,1,0,medium
216176,Male,ECE,Yes,Graduate,Yes,18,5,70,23676,3,5,46,0,3,Yes,1,0,low
216185,Maleale,BIO,No,unknown,Yes,25,5,93,42469,4,5,19,1,8,Yes,0,0,low
216188,Other,ARTS,No,unknown,Yes,18,7,83,56602,2,24,56,3,8,Yes,0,0,medium
216190,Male,ARTS,Yes,unknown,Yes,23,6,89,37883,2,10,50,2,8,No,0,0,low
216191,Female,ECE,Yes,Secondary,Yes,20,6,63,58783,4,18,15,0,1,Yes,1,0,medium
216194,Female,BIO,No,Graduate,No,21,6,82,45136,2,22,45,3,3,No,0,0,low
216200,Female,BIO,No,unknown,No,24,7,77,38909,3,16,13,4,4,Yes,0,0,low
216201,Female,unknown,No,Graduate,No,22,5,66,41935,3,23,25,3,9,No,1,0,low
216205,Other,ARTS,No,unknown,No,18,5,88,42143,3,24,6,1,5,No,0,0,low
216212,Maleale,ME,Yes,Secondary,Yes,19,6,77,57671,3,8,49,3,3,Yes,1,0,medium
216216,Other,ECE,No,Primary,Yes,17,7,65,57389,4,18,37,3,6,No,1,0,medium
216220,Male,CIVIL,No,Secondary,Yes,24,6,91,63352,4,22,35,4,4,Yes,0,0,medium
216223,Female,CS,Yes,unknown,No,19,6,75,66102,6,7,18,3,2,No,0,0,medium
216228,Maleale,BIO,No,Secondary,No,24,6,88,25152,3,22,25,2,5,No,0,0,low
216235,Female,BIO,Yes,unknown,No,22,6,72,41898,2,9,33,4,4,No,0,0,low
216237,Male,COMMERCE,No,unknown,Yes,26,6,66,53201,3,6,10,2,2,Yes,1,0,medium
216239,Female,BIO,Yes,unknown,No,21,6,78,43796,5,15,46,4,7,No,0,0,low
216243,Maleale,unknown,No,Postgraduate,Yes,23,6,72,47692,4,5,38,3,5,No,0,0,low
216249,Maleale,BIO,No,unknown,No,24,5,98,31164,5,5,36,1,5,No,0,0,low
216250,Female,COMMERCE,No,Secondary,No,25,6,55,65785,3,18,3,0,5,Yes,0,0,medium
216251,Female,ECE,Yes,Secondary,Yes,19,5,71,49554,4,20,48,0,9,No,0,0,low
216253,Male,COMMERCE,Yes,unknown,Yes,20,5,74,66244,2,9,29,4,0,Yes,0,0,medium
216260,Female,BIO,No,Secondary,No,21,7,90,43896,2,7,39,1,4,No,0,0,low
216263,Other,CIVIL,No,Postgraduate,No,18,7,62,62709,4,14,17,0,8,No,1,0,medium
216265,Male,CIVIL,Yes,Postgraduate,Yes,20,5,100,1187,2,22,7,4,2,No,0,0,low
216270,Other,CS,No,Postgraduate,Yes,25,7,64,27365,6,20,8,1,1,No,1,0,low
216277,Other,ARTS,No,Secondary,No,19,5,72,83737,2,5,2,3,7,Yes,0,0,medium
216282,Other,CIVIL,Yes,Primary,No,26,6,95,79473,6,9,33,1,5,No,0,0,medium
216288,Female,ARTS,No,unknown,No,22,7,90,30351,5,16,49,3,6,No,0,0,low
216290,Female,ME,Yes,unknown,Yes,21,5,91,53216,4,5,44,1,6,No,0,0,medium
216296,Other,COMMERCE,Yes,Secondary,No,23,6,75,15551,4,16,16,3,3,Yes,0,0,low
216296,Other,COMMERCE,Yes,Secondary,No,23,6,75,15551,4,16,16,3,3,Yes,0,0,low
216297,Maleale,ME,Yes,Secondary,No,23,7,83,84258,2,20,32,1,1,No,0,0,medium
216297,Maleale,ME,Yes,Secondary,No,23,7,83,84258,2,20,32,1,1,No,0,0,medium
216300,Female,unknown,No,Graduate,Yes,25,6,68,76837,3,18,32,4,1,Yes,0,0,medium
216306,Male,ARTS,Yes,Primary,No,24,5,62,39694,5,10,43,1,5,No,1,0,low
216307,Female,COMMERCE,No,Primary,Yes,24,7,83,71125,2,17,59,0,2,No,0,0,medium
216308,Female,BIO,No,Primary,Yes,25,7,63,54870,4,13,20,2,8,No,0,0,medium
216310,Maleale,ME,Yes,Graduate,No,23,6,97,69285,4,16,0,0,2,Yes,0,0,medium
216314,Female,BIO,No,Postgraduate,Yes,26,7,78,32938,5,17,23,2,1,No,0,0,low
216318,Female,unknown,No,Graduate,No,24,5,81,60646,3,23,58,2,5,No,1,0,medium
216321,Maleale,unknown,No,unknown,Yes,17,7,75,52642,5,23,52,0,8,Yes,0,0,medium
216321,Maleale,unknown,No,unknown,Yes,17,7,75,52642,5,23,52,0,8,Yes,0,0,medium
216323,Female,BIO,Yes,Secondary,No,26,6,51,54253,4,18,52,2,7,No,0,0,medium
216324,Male,ME,Yes,Primary,No,18,6,85,58058,2,23,33,2,3,Yes,0,0,medium
216328,Female,BIO,Yes,Graduate,Yes,20,6,73,53545,3,24,39,2,7,Yes,0,0,medium
216339,Female,ARTS,Yes,unknown,Yes,17,7,55,36179,6,19,23,1,8,No,1,0,low
216341,Male,BIO,No,unknown,Yes,16,6,96,60061,3,23,56,3,0,Yes,0,0,medium
216344,Female,ARTS,No,Graduate,No,20,5,86,46297,6,17,31,4,1,Yes,1,0,low
216347,Male,CS,Yes,unknown,No,26,7,63,36265,4,13,35,4,3,No,0,0,low
216349,Female,unknown,No,unknown,No,16,5,83,65782,3,23,18,2,6,Yes,1,0,medium
216350,Female,CS,Yes,unknown,Yes,24,7,64,37262,2,12,15,3,1,No,0,0,low
216360,Maleale,ECE,No,Postgraduate,Yes,24,6,79,10060,5,17,56,1,5,No,0,0,low
216364,Female,CS,No,Primary,No,21,6,71,39839,5,15,53,4,7,No,0,0,low
216365,Female,ECE,No,unknown,No,24,5,71,35374,3,14,35,2,0,No,0,0,low
216366,Female,COMMERCE,Yes,Primary,Yes,23,5,64,40663,2,6,28,3,8,No,0,0,low
216369,Male,COMMERCE,Yes,unknown,Yes,17,7,83,76617,4,23,21,4,9,Yes,0,0,medium
216373,Female,CIVIL,No,unknown,No,18,5,97,9882,4,14,38,3,8,Yes,0,0,low
216374,Female,ME,Yes,unknown,Yes,25,7,82,56657,2,9,49,4,1,No,0,0,medium
216376,Male,unknown,Yes,Primary,Yes,21,5,70,34591,2,21,17,1,9,No,0,0,low
216378,Female,CS,No,Secondary,No,26,7,92,26994,6,17,15,3,6,No,0,0,low
216381,Other,CIVIL,No,unknown,Yes,17,6,81,38225,3,15,55,3,4,No,0,0,low
216384,Female,BIO,No,Primary,Yes,17,6,83,19913,5,15,46,3,2,No,1,0,low
216385,Female,CIVIL,Yes,unknown,Yes,25,6,81,32129,3,9,32,1,9,Yes,0,0,low
216387,Female,ARTS,No,Postgraduate,No,19,5,68,98440,5,20,13,0,5,No,0,0,medium
216388,Maleale,CIVIL,No,Postgraduate,No,20,6,86,33083,2,22,5,1,8,No,1,0,low
216389,Female,ARTS,No,unknown,No,19,6,82,24214,6,5,23,3,4,No,0,0,low
216391,Female,ECE,No,unknown,Yes,23,5,68,61955,5,8,49,0,0,Yes,0,0,medium
216393,Male,CIVIL,No,Secondary,Yes,22,6,85,57510,5,5,42,1,5,No,1,0,medium
216396,Male,CS,No,unknown,No,21,7,59,51653,6,14,45,3,4,No,0,0,medium
216398,Female,ECE,No,Secondary,No,22,7,79,24029,5,13,15,4,3,No,0,0,low
216400,Female,COMMERCE,No,Graduate,No,16,7,70,29131,2,23,27,4,6,Yes,0,0,low
216401,Other,CS,No,Primary,Yes,16,7,62,67133,2,24,44,4,0,No,0,0,medium
216408,Maleale,ME,No,unknown,No,18,7,90,36503,3,14,24,2,0,No,0,0,low
216410,Maleale,ECE,No,Secondary,Yes,17,7,69,57217,6,24,25,2,7,No,0,0,medium
216412,Other,BIO,No,unknown,Yes,21,6,76,56813,4,7,11,4,2,No,1,0,medium
216419,Female,CIVIL,No,unknown,No,21,7,54,73396,4,7,50,3,9,No,0,0,medium
216420,Female,CS,No,unknown,No,19,5,61,47728,5,21,3,2,4,No,1,0,low
216421,Female,ECE,Yes,unknown,No,16,5,85,62419,5,6,24,0,8,No,1,0,medium
216421,Female,ECE,Yes,unknown,No,16,5,85,62419,5,6,24,0,8,No,1,0,medium
216428,Female,BIO,No,Primary,Yes,25,6,61,103811,3,14,22,0,4,No,1,0,medium
216430,Female,ARTS,No,Graduate,No,20,6,76,30500,4,16,26,3,8,No,0,0,low
216437,Maleale,unknown,Yes,Secondary,Yes,18,7,63,29284,3,12,25,0,5,Yes,0,0,low
216440,Male,COMMERCE,No,Graduate,No,21,5,90,19408,4,11,33,3,5,No,0,0,low
216451,Other,CS,Yes,unknown,No,26,5,82,33167,4,22,46,3,2,Yes,1,0,low
216454,Female,CIVIL,No,Secondary,Yes,22,5,81,73160,5,11,31,4,3,Yes,0,0,medium
216458,Other,ME,No,Primary,No,18,5,67,29534,4,16,4,4,0,Yes,0,0,low
216461,Female,unknown,No,unknown,Yes,20,7,96,17778,2,13,40,1,1,No,0,0,low
216462,Maleale,BIO,No,Graduate,Yes,25,6,47,75626,6,13,2,4,9,No,1,0,medium
216464,Other,CS,No,Primary,No,17,5,100,37486,5,23,42,2,7,No,0,0,low
216467,Male,ECE,No,Primary,No,18,5,81,70410,4,5,21,3,9,Yes,0,0,medium
216480,Maleale,CIVIL,No,unknown,No,20,7,99,39760,6,11,6,0,3,No,0,0,low
216481,Other,BIO,No,unknown,No,19,7,61,31629,5,21,24,2,4,Yes,1,0,low
216482,Other,unknown,No,Secondary,No,22,6,68,71045,4,7,0,3,1,No,1,0,medium
216483,Maleale,COMMERCE,No,Graduate,No,26,5,57,28092,3,9,11,3,8,Yes,0,0,low
216489,Male,COMMERCE,No,unknown,Yes,20,5,97,89827,2,9,28,2,0,Yes,0,0,medium
216493,Maleale,CIVIL,Yes,Graduate,Yes,17,6,70,50995,6,13,45,3,7,No,0,0,medium
216497,Female,CIVIL,No,Primary,No,21,6,63,74772,2,10,28,0,5,No,0,0,medium
216498,Female,CIVIL,No,unknown,Yes,17,7,62,63322,5,19,16,3,2,No,0,0,medium
216500,Maleale,ARTS,No,Postgraduate,No,22,7,79,71859,3,13,47,2,2,No,0,0,medium
216501,Male,ECE,No,Graduate,No,23,5,68,44285,6,22,47,2,2,No,1,0,low
216504,Female,ME,Yes,Graduate,Yes,16,7,69,46983,5,10,21,1,9,Yes,0,0,low
216505,Female,ECE,No,Primary,No,16,6,69,35960,4,21,55,2,2,Yes,1,0,low
216506,Male,CIVIL,No,Primary,No,24,5,84,33819,6,14,17,4,9,No,0,0,low
216506,Male,CIVIL,No,Primary,No,24,5,84,33819,6,14,17,4,9,No,0,0,low
216509,Female,ECE,Yes,Graduate,No,26,6,46,28336,6,13,36,0,0,No,1,0,low
216514,Female,ME,No,unknown,Yes,16,5,95,34081,2,21,12,0,1,Yes,1,0,low
216515,Maleale,BIO,No,Postgraduate,No,22,7,68,77385,5,5,58,3,6,No,0,0,medium
216516,Female,ME,No,Secondary,No,16,7,76,56106,6,24,28,3,2,No,0,0,medium
216517,Female,ECE,Yes,unknown,Yes,18,7,88,15785,5,8,25,3,6,Yes,0,0,low
216521,Female,BIO,Yes,unknown,No,18,6,94,46017,6,6,43,1,7,No,0,0,low
216523,Female,ME,Yes,Postgraduate,No,20,7,64,50041,2,23,0,0,5,No,0,0,medium
216534,Other,unknown,No,unknown,Yes,26,6,72,52890,6,5,23,0,0,No,0,0,medium
216542,Female,CS,Yes,unknown,Yes,17,5,84,9914,4,19,52,3,8,No,1,0,low
216543,Other,CIVIL,No,Postgraduate,Yes,16,7,55,53953,4,21,16,0,8,Yes,0,0,medium
216544,Maleale,COMMERCE,No,unknown,No,21,5,65,29461,5,22,11,4,2,No,0,0,low
216549,Male,CIVIL,Yes,unknown,No,18,7,80,29239,6,16,8,3,1,No,0,0,low
216550,Other,unknown,Yes,Secondary,No,22,6,61,40565,5,23,8,0,1,No,0,0,low
216558,Maleale,CS,Yes,Graduate,No,19,7,77,62182,4,19,59,3,7,Yes,0,0,medium
216561,Maleale,ARTS,No,Graduate,No,23,6,83,58348,5,12,24,4,6,Yes,0,0,medium
216562,Maleale,ME,No,Secondary,No,24,7,89,60908,5,5,33,3,7,No,0,0,medium
216563,Female,CS,No,unknown,No,25,5,79,32180,3,9,29,1,1,No,1,0,low
216564,Maleale,ECE,No,unknown,No,17,7,83,70333,4,15,43,0,5,Yes,0,0,medium
216568,Other,unknown,No,unknown,Yes,19,7,73,74957,5,21,11,3,1,No,1,0,medium
